bout_id,fighter_id,round,fighter,h_ss_s,h_ss_s_pr_di,h_ss_s_p15m,h_ss_s_p15m_di,h_ss_a,h_ss_a_pr_di,h_ss_a_p15m,h_ss_a_p15m_di,b_ss_s,b_ss_s_pr_di,b_ss_s_p15m,b_ss_s_p15m_di,b_ss_a,b_ss_a_pr_di,b_ss_a_p15m,b_ss_a_p15m_di,l_ss_s,l_ss_s_pr_di,l_ss_s_p15m,l_ss_s_p15m_di,l_ss_a,l_ss_a_pr_di,l_ss_a_p15m,l_ss_a_p15m_di
e7318f41bce58b8c,539ed332b3078821,2,Sarah Moras,5,3,15.0,9.0,14,7,42.0,21.0,1,0,3.0,0.0,1,0,3.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
e7318f41bce58b8c,539ed332b3078821,1,Sarah Moras,4,4,12.0,12.0,12,4,36.0,12.0,0,-4,0.0,-12.0,2,-2,6.0,-6.0,1,0,3.0,0.0,1,0,3.0,0.0
e74e3c2a96fa9c55,aa1952ec0b3dd8e1,2,Kurt Pellegrino,7,5,24.230769230769234,17.30769230769231,15,12,51.92307692307693,41.53846153846154,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.4615384615384617,1,0,3.4615384615384617,0.0
e74e3c2a96fa9c55,aa1952ec0b3dd8e1,1,Kurt Pellegrino,9,5,27.0,15.0,13,7,39.0,21.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
e76227f395b94e47,bb61823f76361297,1,Kyle Stewart,0,-5,0.0,-31.034482758620694,9,1,55.862068965517246,6.206896551724135,2,2,12.413793103448278,12.413793103448278,2,2,12.413793103448278,12.413793103448278,0,-1,0.0,-6.206896551724139,0,-1,0.0,-6.206896551724139
e76c3346ad9be24a,d25b93992f285953,2,TJ O'Brien,9,-18,41.3265306122449,-82.65306122448979,13,-31,59.693877551020414,-142.3469387755102,1,1,4.591836734693878,4.591836734693878,1,0,4.591836734693878,0.0,3,3,13.775510204081634,13.775510204081634,3,2,13.775510204081634,9.183673469387756
e76c3346ad9be24a,d25b93992f285953,1,TJ O'Brien,8,-2,24.0,-6.0,34,-15,102.0,-45.0,4,2,12.0,6.0,7,5,21.0,15.0,7,2,21.0,6.0,11,4,33.0,12.0
e7833d5728f3ebef,85e26e2468b4e82f,1,Hayato Sakurai,1,-3,3.0,-9.0,4,-6,12.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
e7833d5728f3ebef,85e26e2468b4e82f,2,Hayato Sakurai,2,-4,6.0,-12.0,3,-8,9.0,-24.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
e7833d5728f3ebef,85e26e2468b4e82f,4,Hayato Sakurai,0,-16,0.0,-79.55801104972376,0,-23,0.0,-114.36464088397791,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
e7833d5728f3ebef,85e26e2468b4e82f,3,Hayato Sakurai,1,-7,3.0,-21.0,4,-8,12.0,-24.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
e7859b4e70d4a9c1,4d5197f331c47290,2,Paige VanZant,12,9,36.0,27.0,22,16,66.0,48.0,2,-2,6.0,-6.0,6,2,18.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
e7859b4e70d4a9c1,4d5197f331c47290,1,Paige VanZant,25,16,75.0,48.0,47,23,141.0,69.0,1,-6,3.0,-18.0,2,-5,6.0,-15.0,2,2,6.0,6.0,2,2,6.0,6.0
e7859b4e70d4a9c1,4d5197f331c47290,3,Paige VanZant,18,16,93.10344827586206,82.75862068965517,27,22,139.6551724137931,113.79310344827587,1,-2,5.172413793103448,-10.344827586206897,2,-1,10.344827586206897,-5.172413793103448,0,0,0.0,0.0,0,0,0.0,0.0
e7861d4e2b29193f,e5c9de15bb58b1c6,2,Evan Dunham,35,18,105.0,54.0,44,12,132.0,36.0,1,-1,3.0,-3.0,1,-3,3.0,-9.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
e7861d4e2b29193f,e5c9de15bb58b1c6,1,Evan Dunham,30,19,90.0,57.0,50,21,150.0,63.0,2,-4,6.0,-12.0,2,-6,6.0,-18.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
e79e3ee088b76d46,a8283a4f415e1eb9,2,Francisco Trinaldo,3,1,9.0,3.0,6,2,18.0,6.0,2,-1,6.0,-3.0,4,1,12.0,3.0,0,-3,0.0,-9.0,0,-3,0.0,-9.0
e79e3ee088b76d46,a8283a4f415e1eb9,1,Francisco Trinaldo,2,-1,6.0,-3.0,10,3,30.0,9.0,7,6,21.0,18.0,7,4,21.0,12.0,7,6,21.0,18.0,7,6,21.0,18.0
e79e3ee088b76d46,a8283a4f415e1eb9,3,Francisco Trinaldo,11,1,33.0,3.0,16,2,48.0,6.0,3,0,9.0,0.0,3,-2,9.0,-6.0,1,1,3.0,3.0,1,1,3.0,3.0
e7a7ab126225540c,c32fb8c0f6471a4d,1,Mirko Filipovic,0,-18,0.0,-55.670103092783506,2,-42,6.185567010309279,-129.89690721649484,1,1,3.0927835051546393,3.0927835051546393,1,0,3.0927835051546393,0.0,0,-1,0.0,-3.0927835051546393,0,-1,0.0,-3.0927835051546393
e7ace0544d5ab596,6f81b6de2557739a,1,Jacob Volkmann,1,-4,3.0,-12.0,16,0,48.0,0.0,0,-5,0.0,-15.0,0,-6,0.0,-18.0,2,0,6.0,0.0,4,2,12.0,6.0
e7ace0544d5ab596,6f81b6de2557739a,3,Jacob Volkmann,1,-3,3.0,-9.0,13,0,39.0,0.0,1,-1,3.0,-3.0,1,-1,3.0,-3.0,3,2,9.0,6.0,4,3,12.0,9.0
e7ace0544d5ab596,6f81b6de2557739a,2,Jacob Volkmann,1,-4,3.0,-12.0,8,-6,24.0,-18.0,1,0,3.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
e7ad1c3a763c7cae,e51e5cb722bd47a8,1,Patrick Cummins,15,-11,45.0,-33.0,34,-11,102.0,-33.0,1,-4,3.0,-12.0,2,-4,6.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0
e7ad1c3a763c7cae,e51e5cb722bd47a8,2,Patrick Cummins,13,2,39.0,6.0,30,2,90.0,6.0,7,5,21.0,15.0,7,5,21.0,15.0,1,1,3.0,3.0,1,1,3.0,3.0
e7ad1c3a763c7cae,e51e5cb722bd47a8,3,Patrick Cummins,34,28,102.0,84.0,45,30,135.0,90.0,2,0,6.0,0.0,2,0,6.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
e7b5a8c97106ca60,2a4200ead401a9ce,1,John De Tomas,1,-2,3.0,-6.0,9,-1,27.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,4,-3,12.0,-9.0,7,-3,21.0,-9.0
e7b5a8c97106ca60,2a4200ead401a9ce,2,John De Tomas,10,-22,30.0,-66.0,27,-35,81.0,-105.0,1,-1,3.0,-3.0,3,0,9.0,0.0,4,1,12.0,3.0,8,3,24.0,9.0
e7b5a8c97106ca60,2a4200ead401a9ce,3,John De Tomas,8,-4,24.0,-12.0,17,-6,51.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,2,-1,6.0,-3.0,3,0,9.0,0.0
e7cb3f5cb39c33e6,852454c572675334,1,James Wilks,4,2,12.0,6.0,16,2,48.0,6.0,4,1,12.0,3.0,5,-2,15.0,-6.0,2,0,6.0,0.0,3,1,9.0,3.0
e7cb3f5cb39c33e6,852454c572675334,2,James Wilks,5,0,15.0,0.0,22,4,66.0,12.0,6,5,18.0,15.0,6,4,18.0,12.0,1,0,3.0,0.0,1,0,3.0,0.0
e7cb3f5cb39c33e6,852454c572675334,3,James Wilks,12,11,36.0,33.0,23,11,69.0,33.0,1,1,3.0,3.0,1,0,3.0,0.0,3,3,9.0,9.0,3,3,9.0,9.0
e7cb40d82d987b9e,d967f0128c323de6,3,Daniel Cormier,21,15,63.0,45.0,54,20,162.0,60.0,3,3,9.0,9.0,5,2,15.0,6.0,7,5,21.0,15.0,8,6,24.0,18.0
e7cb40d82d987b9e,d967f0128c323de6,2,Daniel Cormier,18,14,54.0,42.0,48,23,144.0,69.0,7,6,21.0,18.0,7,6,21.0,18.0,2,0,6.0,0.0,2,-1,6.0,-3.0
e7cb40d82d987b9e,d967f0128c323de6,1,Daniel Cormier,11,10,33.0,30.0,19,6,57.0,18.0,3,3,9.0,9.0,3,3,9.0,9.0,2,1,6.0,3.0,2,1,6.0,3.0
e7d444e279914116,d43a048a880efdff,3,Chris Leben,10,-11,38.13559322033899,-41.949152542372886,29,-13,110.59322033898306,-49.57627118644069,0,-4,0.0,-15.254237288135595,1,-5,3.813559322033899,-19.06779661016949,0,0,0.0,0.0,2,2,7.627118644067798,7.627118644067798
e7d444e279914116,d43a048a880efdff,1,Chris Leben,10,3,30.0,9.0,25,-5,75.0,-15.0,6,1,18.0,3.0,7,1,21.0,3.0,7,6,21.0,18.0,7,6,21.0,18.0
e7d444e279914116,d43a048a880efdff,2,Chris Leben,4,0,12.0,0.0,14,-2,42.0,-6.0,5,2,15.0,6.0,5,2,15.0,6.0,11,11,33.0,33.0,11,11,33.0,33.0
e7da014d4dfc5bf3,fcffee71cff5530e,1,Forrest Griffin,1,-15,7.964601769911504,-119.46902654867256,12,-17,95.57522123893806,-135.39823008849555,0,0,0.0,0.0,3,3,23.893805309734514,23.893805309734514,2,2,15.929203539823009,15.929203539823009,4,4,31.858407079646017,31.858407079646017
e7e244a0bf244e61,48e093ea1f43a053,1,Takeya Mizugaki,22,10,66.0,30.0,51,12,153.0,36.0,6,0,18.0,0.0,6,-2,18.0,-6.0,0,0,0.0,0.0,0,-1,0.0,-3.0
e7e244a0bf244e61,48e093ea1f43a053,2,Takeya Mizugaki,16,9,48.0,27.0,49,21,147.0,63.0,8,2,24.0,6.0,8,2,24.0,6.0,0,-5,0.0,-15.0,0,-5,0.0,-15.0
e7e244a0bf244e61,48e093ea1f43a053,3,Takeya Mizugaki,9,5,27.0,15.0,35,22,105.0,66.0,9,4,27.0,12.0,11,2,33.0,6.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
e7fdbd5c65798a5c,daf1b84aebd6602b,1,Roger Huerta,20,17,60.0,51.0,43,26,129.0,78.0,3,2,9.0,6.0,3,1,9.0,3.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0
e7fdbd5c65798a5c,daf1b84aebd6602b,3,Roger Huerta,18,15,54.0,45.0,47,39,141.0,117.0,2,2,6.0,6.0,3,3,9.0,9.0,0,0,0.0,0.0,0,-1,0.0,-3.0
e7fdbd5c65798a5c,daf1b84aebd6602b,2,Roger Huerta,41,24,123.0,72.0,108,58,324.0,174.0,1,-1,3.0,-3.0,2,-2,6.0,-6.0,0,-2,0.0,-6.0,0,-5,0.0,-15.0
e7ff18a0cfa09702,69b69c0178c4004d,1,Antoni Hardonk,0,-2,0.0,-23.376623376623375,2,-1,23.376623376623375,-11.688311688311689,0,0,0.0,0.0,0,0,0.0,0.0,1,-1,11.688311688311687,-11.688311688311687,1,-1,11.688311688311687,-11.688311688311687
e8005a8c3c029a73,546015aa2ad945fd,2,Rory Singer,0,-15,0.0,-68.18181818181819,0,-25,0.0,-113.63636363636364,0,-2,0.0,-9.090909090909092,0,-2,0.0,-9.090909090909092,0,-1,0.0,-4.545454545454546,0,-1,0.0,-4.545454545454546
e8005a8c3c029a73,546015aa2ad945fd,1,Rory Singer,10,6,30.0,18.0,18,6,54.0,18.0,5,4,15.0,12.0,5,4,15.0,12.0,2,-5,6.0,-15.0,2,-6,6.0,-18.0
e8093d77f566fe51,c41d426cc7326d1b,1,Xiaonan Yan,35,21,105.0,63.0,81,35,243.0,105.0,1,-3,3.0,-9.0,1,-6,3.0,-18.0,10,7,30.0,21.0,17,14,51.0,42.0
e8093d77f566fe51,c41d426cc7326d1b,2,Xiaonan Yan,39,14,117.0,42.0,100,31,300.0,93.0,3,-1,9.0,-3.0,5,-3,15.0,-9.0,10,3,30.0,9.0,12,4,36.0,12.0
e8093d77f566fe51,c41d426cc7326d1b,3,Xiaonan Yan,41,20,123.0,60.0,95,29,285.0,87.0,5,1,15.0,3.0,7,-3,21.0,-9.0,6,2,18.0,6.0,13,9,39.0,27.0
e80a8338d86e730b,e76d9f656ceb82ab,1,Aleksandra Albu,22,6,66.0,18.0,53,28,159.0,84.0,7,1,21.0,3.0,9,0,27.0,0.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
e80a8338d86e730b,e76d9f656ceb82ab,3,Aleksandra Albu,18,-8,54.0,-24.0,46,-6,138.0,-18.0,2,-4,6.0,-12.0,5,-2,15.0,-6.0,2,-2,6.0,-6.0,2,-2,6.0,-6.0
e80a8338d86e730b,e76d9f656ceb82ab,2,Aleksandra Albu,20,0,60.0,0.0,51,1,153.0,3.0,11,6,33.0,18.0,15,9,45.0,27.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
e8190df7465ba2df,e17ac6410c8377f4,1,Bartosz Fabinski,5,2,15.0,6.0,8,4,24.0,12.0,1,1,3.0,3.0,1,0,3.0,0.0,3,3,9.0,9.0,3,3,9.0,9.0
e8190df7465ba2df,e17ac6410c8377f4,2,Bartosz Fabinski,7,-1,21.0,-3.0,12,-9,36.0,-27.0,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
e8190df7465ba2df,e17ac6410c8377f4,3,Bartosz Fabinski,16,7,48.0,21.0,20,-15,60.0,-45.0,2,1,6.0,3.0,2,-2,6.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
e8196de20c4a969a,f57a8a52ca401ed9,1,Nick Diaz,10,8,32.14285714285714,25.714285714285708,24,18,77.14285714285714,57.857142857142854,2,2,6.428571428571429,6.428571428571429,3,2,9.642857142857142,6.428571428571428,1,0,3.2142857142857144,0.0,1,0,3.2142857142857144,0.0
e8219ea7da46f67f,aa72b0f831d0bfe5,1,Deiveson Figueiredo,10,-11,30.0,-33.0,22,-23,66.0,-69.0,5,0,15.0,0.0,6,-1,18.0,-3.0,0,-5,0.0,-15.0,0,-8,0.0,-24.0
e8219ea7da46f67f,aa72b0f831d0bfe5,2,Deiveson Figueiredo,8,1,63.15789473684212,7.894736842105267,17,-1,134.21052631578948,-7.894736842105289,2,-1,15.78947368421053,-7.894736842105262,4,-2,31.57894736842106,-15.789473684210524,0,-5,0.0,-39.47368421052632,0,-10,0.0,-78.94736842105264
e82d734674ce4d46,c47df9303d318c67,1,Clay Guida,4,-2,26.086956521739133,-13.043478260869563,20,2,130.43478260869566,13.043478260869563,3,2,19.565217391304348,13.043478260869565,3,1,19.565217391304348,6.521739130434781,2,-5,13.043478260869566,-32.60869565217392,2,-7,13.043478260869566,-45.652173913043484
e83046dd074ec0fa,7ff97850e8c32bda,1,Glover Teixeira,12,-3,65.45454545454545,-16.363636363636374,19,-17,103.63636363636364,-92.72727272727273,1,-3,5.454545454545455,-16.363636363636367,2,-3,10.90909090909091,-16.363636363636363,0,-2,0.0,-10.90909090909091,0,-2,0.0,-10.90909090909091
e830cb1df07f3466,db1f2ed63b54b9a7,2,Hector Lombard,4,-14,12.0,-42.0,13,-21,39.0,-63.0,4,4,12.0,12.0,6,6,18.0,18.0,2,1,6.0,3.0,3,1,9.0,3.0
e830cb1df07f3466,db1f2ed63b54b9a7,1,Hector Lombard,8,5,24.0,15.0,21,0,63.0,0.0,4,-4,12.0,-12.0,4,-4,12.0,-12.0,1,-2,3.0,-6.0,1,-3,3.0,-9.0
e830cb1df07f3466,db1f2ed63b54b9a7,3,Hector Lombard,18,15,54.0,45.0,37,18,111.0,54.0,4,3,12.0,9.0,4,3,12.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0
e835e9a4564db497,492b202d2064e7a9,2,Fabricio Werdum,6,4,18.0,12.0,14,8,42.0,24.0,6,6,18.0,18.0,6,5,18.0,15.0,2,1,6.0,3.0,4,2,12.0,6.0
e835e9a4564db497,492b202d2064e7a9,3,Fabricio Werdum,5,-5,15.0,-15.0,9,-18,27.0,-54.0,3,1,9.0,3.0,4,0,12.0,0.0,2,1,6.0,3.0,2,1,6.0,3.0
e835e9a4564db497,492b202d2064e7a9,4,Fabricio Werdum,2,-13,18.367346938775512,-119.38775510204081,10,-9,91.83673469387756,-82.65306122448979,1,-1,9.183673469387756,-9.183673469387756,1,-1,9.183673469387756,-9.183673469387756,1,1,9.183673469387756,9.183673469387756,1,1,9.183673469387756,9.183673469387756
e835e9a4564db497,492b202d2064e7a9,1,Fabricio Werdum,17,7,51.0,21.0,33,10,99.0,30.0,2,-2,6.0,-6.0,3,-1,9.0,-3.0,1,0,3.0,0.0,1,0,3.0,0.0
e83b214695941af1,5d7bdab5e03e3216,3,CB Dollaway,6,0,18.0,0.0,10,1,30.0,3.0,2,0,6.0,0.0,3,1,9.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
e83b214695941af1,5d7bdab5e03e3216,2,CB Dollaway,8,1,24.0,3.0,13,-2,39.0,-6.0,2,1,6.0,3.0,2,0,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
e83b214695941af1,5d7bdab5e03e3216,1,CB Dollaway,6,5,18.0,15.0,14,1,42.0,3.0,8,6,24.0,18.0,11,8,33.0,24.0,0,0,0.0,0.0,2,2,6.0,6.0
e843a7a6f49db3bb,d188a3b817860ec6,2,Steven Siler,2,-5,6.0,-15.0,6,-10,18.0,-30.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
e843a7a6f49db3bb,d188a3b817860ec6,1,Steven Siler,1,-14,3.0,-42.0,10,-20,30.0,-60.0,1,-2,3.0,-6.0,1,-6,3.0,-18.0,2,0,6.0,0.0,3,1,9.0,3.0
e843a7a6f49db3bb,d188a3b817860ec6,3,Steven Siler,5,-9,15.0,-27.0,24,-6,72.0,-18.0,3,1,9.0,3.0,3,-2,9.0,-6.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
e84fa12d87993ec5,f1fac969a1d70b08,2,Leon Edwards,2,1,6.0,3.0,15,3,45.0,9.0,2,1,6.0,3.0,3,2,9.0,6.0,0,-2,0.0,-6.0,1,-1,3.0,-3.0
e84fa12d87993ec5,f1fac969a1d70b08,1,Leon Edwards,6,1,18.0,3.0,16,4,48.0,12.0,2,2,6.0,6.0,2,1,6.0,3.0,0,-1,0.0,-3.0,1,0,3.0,0.0
e84fa12d87993ec5,f1fac969a1d70b08,3,Leon Edwards,29,27,87.29096989966554,81.27090301003344,47,37,141.4715719063545,111.37123745819397,1,-1,3.0100334448160533,-3.0100334448160533,1,-1,3.0100334448160533,-3.0100334448160533,0,-2,0.0,-6.020066889632107,0,-2,0.0,-6.020066889632107
e857ca0bc3b9fdcd,7acbb0972e75281a,1,Marvin Vettori,45,41,157.5875486381323,143.57976653696497,64,48,224.12451361867704,168.09338521400778,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
e85e83ab4e60e768,5b8ba8f5512893b1,1,Matt Sayles,4,-3,12.0,-9.0,43,12,129.0,36.0,8,-7,24.0,-21.0,10,-7,30.0,-21.0,4,4,12.0,12.0,7,5,21.0,15.0
e85e83ab4e60e768,5b8ba8f5512893b1,2,Matt Sayles,14,1,42.0,3.0,60,12,180.0,36.0,5,-10,15.0,-30.0,10,-12,30.0,-36.0,6,4,18.0,12.0,7,5,21.0,15.0
e85e83ab4e60e768,5b8ba8f5512893b1,3,Matt Sayles,21,10,63.0,30.0,82,48,246.0,144.0,10,0,30.0,0.0,10,-6,30.0,-18.0,5,5,15.0,15.0,6,6,18.0,18.0
e86a77b69d50a834,887961364be5ceb3,1,Bobby Green,13,-18,67.63005780346822,-93.64161849710982,29,-29,150.8670520231214,-150.8670520231214,2,1,10.404624277456648,5.202312138728324,3,-1,15.606936416184972,-5.202312138728324,1,-3,5.202312138728324,-15.606936416184972,3,-1,15.606936416184972,-5.202312138728324
e86f7b7f3a047d2a,aec185309b4843d0,3,Siyar Bahadurzada,20,19,71.71314741035856,68.12749003984064,37,32,132.66932270916334,114.7410358565737,3,3,10.756972111553784,10.756972111553784,3,2,10.756972111553784,7.1713147410358555,1,0,3.585657370517928,0.0,1,0,3.585657370517928,0.0
e86f7b7f3a047d2a,aec185309b4843d0,1,Siyar Bahadurzada,18,8,54.0,24.0,39,21,117.0,63.0,8,4,24.0,12.0,10,4,30.0,12.0,0,-6,0.0,-18.0,0,-8,0.0,-24.0
e86f7b7f3a047d2a,aec185309b4843d0,2,Siyar Bahadurzada,29,24,87.0,72.0,42,32,126.0,96.0,4,3,12.0,9.0,5,3,15.0,9.0,1,-1,3.0,-3.0,1,-1,3.0,-3.0
e87b5c403533b057,dd37fd509af89f15,5,Josh Koscheck,0,-13,0.0,-39.0,10,-22,30.0,-66.0,0,-1,0.0,-3.0,1,-3,3.0,-9.0,0,-8,0.0,-24.0,0,-11,0.0,-33.0
e87b5c403533b057,dd37fd509af89f15,4,Josh Koscheck,1,-10,3.0,-30.0,30,-9,90.0,-27.0,0,-3,0.0,-9.0,0,-5,0.0,-15.0,0,-6,0.0,-18.0,0,-10,0.0,-30.0
e87b5c403533b057,dd37fd509af89f15,2,Josh Koscheck,5,-12,15.0,-36.0,35,-10,105.0,-30.0,0,-1,0.0,-3.0,0,-6,0.0,-18.0,0,-11,0.0,-33.0,0,-15,0.0,-45.0
e87b5c403533b057,dd37fd509af89f15,1,Josh Koscheck,4,-10,12.0,-30.0,23,-18,69.0,-54.0,1,1,3.0,3.0,2,2,6.0,6.0,0,-6,0.0,-18.0,0,-7,0.0,-21.0
e87b5c403533b057,dd37fd509af89f15,3,Josh Koscheck,2,-8,6.0,-24.0,30,1,90.0,3.0,3,3,9.0,9.0,3,0,9.0,0.0,0,-9,0.0,-27.0,0,-12,0.0,-36.0
e881ba0a28fffb6e,97a8f39186f489db,2,Jeff Hougland,2,-15,6.0,-45.0,4,-24,12.0,-72.0,3,-2,9.0,-6.0,4,-4,12.0,-12.0,0,0,0.0,0.0,0,-1,0.0,-3.0
e881ba0a28fffb6e,97a8f39186f489db,1,Jeff Hougland,3,-21,9.0,-63.0,3,-40,9.0,-120.0,5,3,15.0,9.0,6,4,18.0,12.0,1,0,3.0,0.0,2,1,6.0,3.0
e881ba0a28fffb6e,97a8f39186f489db,3,Jeff Hougland,0,-12,0.0,-36.0,5,-22,15.0,-66.0,0,0,0.0,0.0,1,1,3.0,3.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
e886e22d31bc96c1,9310418684bc896f,1,Pawel Pawlak,6,-6,18.0,-18.0,37,-13,111.0,-39.0,0,-11,0.0,-33.0,1,-11,3.0,-33.0,7,1,21.0,3.0,8,2,24.0,6.0
e886e22d31bc96c1,9310418684bc896f,2,Pawel Pawlak,1,-2,3.0,-6.0,8,3,24.0,9.0,0,-1,0.0,-3.0,1,0,3.0,0.0,0,-6,0.0,-18.0,0,-6,0.0,-18.0
e886e22d31bc96c1,9310418684bc896f,3,Pawel Pawlak,4,1,12.0,3.0,24,10,72.0,30.0,2,-1,6.0,-3.0,3,-2,9.0,-6.0,1,-1,3.0,-3.0,2,0,6.0,0.0
e88c59ad88e9dc27,b0a6124751a56bc4,1,Jonathan Brookins,20,-8,70.58823529411765,-28.235294117647058,46,-19,162.35294117647058,-67.05882352941177,6,2,21.176470588235293,7.0588235294117645,7,2,24.705882352941178,7.0588235294117645,0,-3,0.0,-10.588235294117647,1,-2,3.5294117647058822,-7.0588235294117645
e8907b881151b79d,50db8711c70196cd,1,Ovince Saint Preux,8,8,211.76470588235293,211.76470588235293,14,13,370.5882352941176,344.11764705882354,1,1,26.470588235294116,26.470588235294116,1,1,26.470588235294116,26.470588235294116,0,-2,0.0,-52.94117647058823,0,-2,0.0,-52.94117647058823
e892b4a03304f2a4,no_link,2,Goran Reljic,2,-3,6.0,-9.0,10,-14,30.0,-42.0,3,0,9.0,0.0,4,-1,12.0,-3.0,1,1,3.0,3.0,2,1,6.0,3.0
e892b4a03304f2a4,no_link,3,Goran Reljic,2,-2,6.0,-6.0,7,-4,21.0,-12.0,1,0,3.0,0.0,1,-3,3.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
e892b4a03304f2a4,no_link,1,Goran Reljic,3,0,9.0,0.0,14,-2,42.0,-6.0,6,-2,18.0,-6.0,7,-3,21.0,-9.0,2,1,6.0,3.0,5,3,15.0,9.0
e89db3b111f92587,bc8f6b42767e28df,2,Naoyuki Kotani,1,-3,3.0,-9.0,3,-4,9.0,-12.0,1,1,3.0,3.0,1,1,3.0,3.0,2,2,6.0,6.0,3,1,9.0,3.0
e89db3b111f92587,bc8f6b42767e28df,1,Naoyuki Kotani,2,1,6.0,3.0,7,4,21.0,12.0,0,0,0.0,0.0,1,1,3.0,3.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
e89db3b111f92587,bc8f6b42767e28df,3,Naoyuki Kotani,0,-8,0.0,-24.0,7,-1,21.0,-3.0,0,-7,0.0,-21.0,0,-7,0.0,-21.0,6,6,18.0,18.0,8,8,24.0,24.0
e8a167bb84082832,75e0d3cc2262b732,2,Shane Roller,13,1,39.0,3.0,24,-5,72.0,-15.0,5,4,15.0,12.0,7,4,21.0,12.0,1,-5,3.0,-15.0,1,-6,3.0,-18.0
e8a167bb84082832,75e0d3cc2262b732,3,Shane Roller,29,22,87.0,66.0,39,10,117.0,30.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
e8a167bb84082832,75e0d3cc2262b732,1,Shane Roller,7,-18,21.0,-54.0,16,-39,48.0,-117.0,1,-2,3.0,-6.0,5,2,15.0,6.0,0,-7,0.0,-21.0,0,-7,0.0,-21.0
e8bb812cd91d9c28,c3bd649a9194e50c,1,Jeremy Larsen,8,0,60.504201680672274,0.0,22,-4,166.38655462184875,-30.25210084033614,5,4,37.81512605042017,30.252100840336134,7,6,52.94117647058824,45.378151260504204,0,-1,0.0,-7.563025210084034,0,-1,0.0,-7.563025210084034
e8c16b26a4bfe163,c849740a3ff51931,1,TJ Dillashaw,15,8,45.0,24.0,60,33,180.0,99.0,3,3,9.0,9.0,6,6,18.0,18.0,3,2,9.0,6.0,3,0,9.0,0.0
e8c16b26a4bfe163,c849740a3ff51931,5,TJ Dillashaw,7,3,45.0,19.285714285714285,35,21,225.0,135.0,6,6,38.57142857142857,38.57142857142857,8,8,51.42857142857143,51.42857142857143,1,1,6.428571428571429,6.428571428571429,1,1,6.428571428571429,6.428571428571429
e8c16b26a4bfe163,c849740a3ff51931,4,TJ Dillashaw,26,16,78.0,48.0,69,29,207.0,87.0,2,-1,6.0,-3.0,3,0,9.0,0.0,4,4,12.0,12.0,6,6,18.0,18.0
e8c16b26a4bfe163,c849740a3ff51931,2,TJ Dillashaw,36,15,108.0,45.0,125,62,375.0,186.0,4,2,12.0,6.0,4,1,12.0,3.0,3,2,9.0,6.0,6,5,18.0,15.0
e8c16b26a4bfe163,c849740a3ff51931,3,TJ Dillashaw,29,18,87.0,54.0,111,71,333.0,213.0,7,6,21.0,18.0,12,10,36.0,30.0,5,4,15.0,12.0,5,4,15.0,12.0
e8c24a1754599237,eb29176b03dfa888,1,Matt Wiman,9,-28,27.835051546391753,-86.5979381443299,44,-29,136.08247422680412,-89.69072164948454,2,-13,6.185567010309279,-40.206185567010316,5,-13,15.463917525773198,-40.20618556701031,7,5,21.649484536082475,15.463917525773198,8,6,24.742268041237114,18.556701030927837
