bout_id,fighter_id,round,fighter,d_ss_s,d_ss_s_pr_di,d_ss_s_p15m,d_ss_s_p15m_di,d_ss_a,d_ss_a_pr_di,d_ss_a_p15m,d_ss_a_p15m_di,c_ss_s,c_ss_s_pr_di,c_ss_s_p15m,c_ss_s_p15m_di,c_ss_a,c_ss_a_pr_di,c_ss_a_p15m,c_ss_a_p15m_di,g_ss_s,g_ss_s_pr_di,g_ss_s_p15m,g_ss_s_p15m_di,g_ss_a,g_ss_a_pr_di,g_ss_a_p15m,g_ss_a_p15m_di
0e8d5c16eb9cb1cf,82b4e942781b1046,3,Raulian Paiva,14,-6,42.0,-18.0,32,-2,96.0,-6.0,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
08e48648e3504638,9b7dfb3b7d99926a,1,Vanessa Melo,14,-26,42.0,-78.0,52,-26,156.0,-78.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
08e48648e3504638,9b7dfb3b7d99926a,2,Vanessa Melo,4,-10,12.0,-30.0,17,-13,51.0,-39.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-32,0.0,-96.0,0,-48,0.0,-144.0
08e48648e3504638,9b7dfb3b7d99926a,3,Vanessa Melo,25,-8,75.0,-24.0,64,-6,192.0,-18.0,2,2,6.0,6.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
5d6fb4acfe5cc8a1,ea3dcc417c322064,1,Martin Day,12,-2,36.0,-6.0,43,2,129.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,2,-1,6.0,-3.0,4,-1,12.0,-3.0
5d6fb4acfe5cc8a1,ea3dcc417c322064,2,Martin Day,22,-6,66.0,-18.0,57,-11,171.0,-33.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0,0,0,0.0,0.0,1,1,3.0,3.0
5d6fb4acfe5cc8a1,ea3dcc417c322064,3,Martin Day,26,-1,148.10126582278482,-5.696202531645554,55,-5,313.29113924050637,-28.481012658227826,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
f8dd1e75978a3957,193b9d1858bc4df3,1,Dan Hooker,29,13,87.0,39.0,62,35,186.0,105.0,4,0,12.0,0.0,5,1,15.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
f8dd1e75978a3957,193b9d1858bc4df3,2,Dan Hooker,60,23,180.0,69.0,89,19,267.0,57.0,6,-5,18.0,-15.0,9,-4,27.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0
f8dd1e75978a3957,193b9d1858bc4df3,3,Dan Hooker,15,-10,45.0,-30.0,33,-3,99.0,-9.0,1,0,3.0,0.0,1,0,3.0,0.0,4,2,12.0,6.0,5,2,15.0,6.0
f8dd1e75978a3957,193b9d1858bc4df3,4,Dan Hooker,9,0,27.0,0.0,12,-2,36.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,2,-9,6.0,-27.0,2,-12,6.0,-36.0
f8dd1e75978a3957,193b9d1858bc4df3,5,Dan Hooker,23,-6,69.0,-18.0,33,-8,99.0,-24.0,1,-3,3.0,-9.0,1,-3,3.0,-9.0,1,-3,3.0,-9.0,1,-3,3.0,-9.0
f2d9814936a6eb35,f2b6fdb20675b11c,1,Mike Perry,15,-4,45.0,-12.0,41,5,123.0,15.0,2,0,6.0,0.0,2,-1,6.0,-3.0,3,3,9.0,9.0,8,7,24.0,21.0
f2d9814936a6eb35,f2b6fdb20675b11c,2,Mike Perry,13,3,39.0,9.0,19,-2,57.0,-6.0,2,1,6.0,3.0,2,0,6.0,0.0,11,10,33.0,30.0,12,11,36.0,33.0
f2d9814936a6eb35,f2b6fdb20675b11c,3,Mike Perry,23,1,69.0,3.0,40,0,120.0,0.0,2,2,6.0,6.0,2,1,6.0,3.0,5,5,15.0,15.0,5,4,15.0,12.0
9ce56acac775d386,fcd448a2fe1a23cc,1,Gian Villante,23,-7,69.0,-21.0,32,-26,96.0,-78.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
9ce56acac775d386,fcd448a2fe1a23cc,2,Gian Villante,23,-3,69.0,-9.0,39,-28,117.0,-84.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
9ce56acac775d386,fcd448a2fe1a23cc,3,Gian Villante,5,-1,20.089285714285715,-4.017857142857142,8,-3,32.142857142857146,-12.053571428571423,0,-1,0.0,-4.017857142857143,0,-1,0.0,-4.017857142857143,21,21,84.375,84.375,26,26,104.46428571428572,104.46428571428572
cfd47fddbb705f26,d6c0cdd7e467c440,1,Kyle Daukaus,3,0,9.0,0.0,7,-1,21.0,-3.0,2,0,6.0,0.0,3,1,9.0,3.0,0,-11,0.0,-33.0,0,-17,0.0,-51.0
cfd47fddbb705f26,d6c0cdd7e467c440,2,Kyle Daukaus,12,5,36.0,15.0,22,8,66.0,24.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,10,1,30.0,3.0,14,3,42.0,9.0
cfd47fddbb705f26,d6c0cdd7e467c440,3,Kyle Daukaus,4,1,12.0,3.0,6,2,18.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,3,-2,9.0,-6.0,6,-3,18.0,-9.0
67ed3ad521ef619c,8abac218746e04ca,1,Takashi Sato,3,1,56.24999999999999,18.749999999999993,5,0,93.75,0.0,0,0,0.0,0.0,0,0,0.0,0.0,15,15,281.25,281.25,16,16,300.0,300.0
8a8fea2c10512434,902ec2cc48c8ae8a,1,Julian Erosa,18,-18,54.0,-54.0,45,-29,135.0,-87.0,5,4,15.0,12.0,10,8,30.0,24.0,0,0,0.0,0.0,0,0,0.0,0.0
8a8fea2c10512434,902ec2cc48c8ae8a,2,Julian Erosa,48,3,144.0,9.0,96,0,288.0,0.0,11,10,33.0,30.0,14,12,42.0,36.0,0,0,0.0,0.0,0,0,0.0,0.0
8a8fea2c10512434,902ec2cc48c8ae8a,3,Julian Erosa,18,-3,98.78048780487805,-16.463414634146332,38,-3,208.53658536585365,-16.463414634146346,3,2,16.46341463414634,10.975609756097558,3,2,16.46341463414634,10.975609756097558,0,-1,0.0,-5.48780487804878,0,-3,0.0,-16.46341463414634
9025e3c6b6d71253,78e501478a36a018,1,Khama Worthy,32,16,96.0,48.0,60,29,180.0,87.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
9025e3c6b6d71253,78e501478a36a018,2,Khama Worthy,4,0,12.0,0.0,6,-2,18.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,-4,3.0,-12.0,1,-6,3.0,-18.0
9025e3c6b6d71253,78e501478a36a018,3,Khama Worthy,15,2,78.03468208092487,10.404624277456648,30,-1,156.06936416184973,-5.202312138728303,1,1,5.202312138728324,5.202312138728324,2,2,10.404624277456648,10.404624277456648,2,2,10.404624277456648,10.404624277456648,2,2,10.404624277456648,10.404624277456648
75570ea2da94a4fb,53c943c873cffe90,1,Philipe Lins,6,-8,33.54037267080746,-44.72049689440993,17,-4,95.03105590062113,-22.360248447204967,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-5.590062111801243,0,-1,0.0,-5.590062111801243
1b8d366ac0f110f3,d05cb1e8d1b885d8,1,Jinh Yu Frey,12,0,36.0,0.0,24,-4,72.0,-12.0,3,3,9.0,9.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0
1b8d366ac0f110f3,d05cb1e8d1b885d8,2,Jinh Yu Frey,5,2,15.0,6.0,8,1,24.0,3.0,0,-1,0.0,-3.0,1,0,3.0,0.0,0,-13,0.0,-39.0,1,-12,3.0,-36.0
1b8d366ac0f110f3,d05cb1e8d1b885d8,3,Jinh Yu Frey,6,5,36.986301369863014,30.821917808219176,7,2,43.15068493150685,12.328767123287673,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-6.164383561643836,0,-1,0.0,-6.164383561643836
0f369d09416b9e34,ebef46976554f975,1,Jordan Griffin,3,-8,9.0,-24.0,19,-10,57.0,-30.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f369d09416b9e34,ebef46976554f975,2,Jordan Griffin,8,-1,24.0,-3.0,22,-4,66.0,-12.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0,0,0,0.0,0.0,2,1,6.0,3.0
0f369d09416b9e34,ebef46976554f975,3,Jordan Griffin,17,-10,51.0,-30.0,26,-17,78.0,-51.0,0,-8,0.0,-24.0,0,-8,0.0,-24.0,0,0,0.0,0.0,0,-1,0.0,-3.0
b8b692aa2aae3310,f72465a784c1b084,5,Jessica Eye,24,-9,72.0,-27.0,86,26,258.0,78.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,-7,0.0,-21.0
0c3622569cd8062a,fa6796c55d6c5440,1,Curtis Blaydes,0,-1,0.0,-3.0,1,0,3.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0,26,26,78.0,78.0,30,30,90.0,90.0
0c3622569cd8062a,fa6796c55d6c5440,2,Curtis Blaydes,13,6,39.0,18.0,19,4,57.0,12.0,1,1,3.0,3.0,1,1,3.0,3.0,3,3,9.0,9.0,4,4,12.0,12.0
0c3622569cd8062a,fa6796c55d6c5440,3,Curtis Blaydes,9,4,27.0,12.0,16,3,48.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,4,4,12.0,12.0,6,6,18.0,18.0
0c3622569cd8062a,fa6796c55d6c5440,4,Curtis Blaydes,3,-9,9.0,-27.0,7,-15,21.0,-45.0,2,2,6.0,6.0,2,1,6.0,3.0,0,0,0.0,0.0,1,1,3.0,3.0
0c3622569cd8062a,fa6796c55d6c5440,5,Curtis Blaydes,5,-1,15.0,-3.0,9,-16,27.0,-48.0,2,2,6.0,6.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
4f99b4a39925cb47,fba03cd6cc28dc41,1,Josh Emmett,36,-3,108.0,-9.0,88,29,264.0,87.0,0,-7,0.0,-21.0,0,-7,0.0,-21.0,0,0,0.0,0.0,0,0,0.0,0.0
4f99b4a39925cb47,fba03cd6cc28dc41,2,Josh Emmett,40,-8,120.0,-24.0,88,-2,264.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
4f99b4a39925cb47,fba03cd6cc28dc41,3,Josh Emmett,35,1,105.0,3.0,67,-27,201.0,-81.0,0,0,0.0,0.0,0,0,0.0,0.0,16,16,48.0,48.0,23,23,69.0,69.0
8b9e9f283e76b429,fc169c387b4b465d,1,Raquel Pennington,11,4,33.0,12.0,23,-14,69.0,-42.0,12,2,36.0,6.0,13,-2,39.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
8b9e9f283e76b429,fc169c387b4b465d,2,Raquel Pennington,14,11,42.0,33.0,24,9,72.0,27.0,19,9,57.0,27.0,21,7,63.0,21.0,4,4,12.0,12.0,5,5,15.0,15.0
8b9e9f283e76b429,fc169c387b4b465d,3,Raquel Pennington,26,14,78.0,42.0,46,14,138.0,42.0,21,17,63.0,51.0,22,18,66.0,54.0,0,0,0.0,0.0,0,0,0.0,0.0
f00921c62315be96,b1b0729d27936f2f,1,Belal Muhammad,27,10,81.0,30.0,58,12,174.0,36.0,2,1,6.0,3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
f00921c62315be96,b1b0729d27936f2f,2,Belal Muhammad,25,6,75.0,18.0,57,5,171.0,15.0,2,0,6.0,0.0,2,0,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
f00921c62315be96,b1b0729d27936f2f,3,Belal Muhammad,21,-7,63.0,-21.0,45,-12,135.0,-36.0,5,-9,15.0,-27.0,8,-6,24.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0
9b39e15b42422a08,d1941565abf50b16,1,Jim Miller,1,1,6.206896551724139,6.206896551724139,1,0,6.206896551724139,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,6.206896551724139,0.0,2,1,12.413793103448278,6.206896551724139
d851cbbbdfd05a49,c47df9303d318c67,1,Clay Guida,8,-8,24.0,-24.0,23,-5,69.0,-15.0,0,-5,0.0,-15.0,0,-5,0.0,-15.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0
d851cbbbdfd05a49,c47df9303d318c67,2,Clay Guida,6,-14,18.0,-42.0,22,-32,66.0,-96.0,0,-11,0.0,-33.0,1,-11,3.0,-33.0,0,0,0.0,0.0,0,0,0.0,0.0
d851cbbbdfd05a49,c47df9303d318c67,3,Clay Guida,9,-10,27.0,-30.0,19,-18,57.0,-54.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-10,0.0,-30.0,0,-10,0.0,-30.0
1adee75d6c671cc8,b53c46f613f6f248,1,Brianna Van Buren,2,-3,6.0,-9.0,3,-17,9.0,-51.0,7,0,21.0,0.0,8,-1,24.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
1adee75d6c671cc8,b53c46f613f6f248,2,Brianna Van Buren,7,-17,21.0,-51.0,23,-36,69.0,-108.0,4,0,12.0,0.0,4,-2,12.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
1adee75d6c671cc8,b53c46f613f6f248,3,Brianna Van Buren,9,-17,27.0,-51.0,25,-32,75.0,-96.0,5,-1,15.0,-3.0,5,-1,15.0,-3.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0
f044802db5688bbe,8e9eb3fc86db0f7d,1,Marc-Andre Barriault,16,-1,48.0,-3.0,46,2,138.0,6.0,9,6,27.0,18.0,13,10,39.0,30.0,2,2,6.0,6.0,3,3,9.0,9.0
f044802db5688bbe,8e9eb3fc86db0f7d,2,Marc-Andre Barriault,21,5,65.17241379310346,15.517241379310349,44,8,136.55172413793105,24.827586206896555,14,13,43.44827586206897,40.3448275862069,16,15,49.65517241379311,46.55172413793104,12,12,37.24137931034483,37.24137931034483,15,15,46.55172413793104,46.55172413793104
90715135a543b6e3,5f179af5fffeb9f6,1,Cortney Casey,3,2,9.0,6.0,13,4,39.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0,0,-5,0.0,-15.0
90715135a543b6e3,5f179af5fffeb9f6,2,Cortney Casey,5,1,15.0,3.0,13,6,39.0,18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-8,0.0,-24.0,0,-9,0.0,-27.0
90715135a543b6e3,5f179af5fffeb9f6,3,Cortney Casey,12,9,39.130434782608695,29.347826086956523,27,10,88.04347826086958,32.60869565217392,2,1,6.521739130434783,3.2608695652173916,2,1,6.521739130434783,3.2608695652173916,0,0,0.0,0.0,0,-2,0.0,-6.521739130434783
7f0175f71481b63d,764342d39cdaa54a,1,Frank Camacho,4,-6,87.80487804878048,-131.7073170731707,15,-7,329.2682926829268,-153.65853658536582,0,-4,0.0,-87.80487804878048,0,-5,0.0,-109.7560975609756,0,-2,0.0,-43.90243902439024,0,-3,0.0,-65.85365853658536
088b47d890b389e9,729d4bd5a6cd0a97,1,Lauren Murphy,19,8,57.0,24.0,48,-3,144.0,-9.0,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
088b47d890b389e9,729d4bd5a6cd0a97,2,Lauren Murphy,18,9,54.0,27.0,42,1,126.0,3.0,3,2,9.0,6.0,3,-1,9.0,-3.0,2,2,6.0,6.0,3,3,9.0,9.0
088b47d890b389e9,729d4bd5a6cd0a97,3,Lauren Murphy,28,9,84.0,27.0,60,-11,180.0,-33.0,0,-3,0.0,-9.0,0,-4,0.0,-12.0,2,2,6.0,6.0,2,2,6.0,6.0
d333a6c34ff16397,d2cd7a69cc55e7ed,1,Austin Hubbard,10,-1,30.0,-3.0,23,-1,69.0,-3.0,3,3,9.0,9.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0
d333a6c34ff16397,d2cd7a69cc55e7ed,2,Austin Hubbard,45,39,135.0,117.0,73,43,219.0,129.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
b8b692aa2aae3310,f72465a784c1b084,1,Jessica Eye,20,-4,60.0,-12.0,80,12,240.0,36.0,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
b8b692aa2aae3310,f72465a784c1b084,2,Jessica Eye,6,-2,18.0,-6.0,22,8,66.0,24.0,1,1,3.0,3.0,1,1,3.0,3.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0
b8b692aa2aae3310,f72465a784c1b084,3,Jessica Eye,14,-9,42.0,-27.0,55,2,165.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
b8b692aa2aae3310,f72465a784c1b084,4,Jessica Eye,5,-12,15.0,-36.0,33,3,99.0,9.0,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
e857ca0bc3b9fdcd,7acbb0972e75281a,1,Marvin Vettori,2,-2,7.003891050583658,-7.003891050583658,12,-4,42.023346303501945,-14.007782101167315,0,0,0.0,0.0,0,0,0.0,0.0,43,43,150.58365758754863,150.58365758754863,52,52,182.1011673151751,182.1011673151751
1109a8f2adc81ce0,cf946e03ba2e7666,1,Kevin Aguilar,11,-9,33.0,-27.0,32,-24,96.0,-72.0,3,3,9.0,9.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0
1109a8f2adc81ce0,cf946e03ba2e7666,2,Kevin Aguilar,17,-5,51.0,-15.0,39,-11,117.0,-33.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
1109a8f2adc81ce0,cf946e03ba2e7666,3,Kevin Aguilar,22,-5,66.0,-15.0,59,-8,177.0,-24.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
cab532b4544580bd,f1d64ae34e088832,1,Charles Jourdain,15,1,45.0,3.0,42,-2,126.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0,3,3,9.0,9.0
cab532b4544580bd,f1d64ae34e088832,2,Charles Jourdain,28,11,84.0,33.0,52,-10,156.0,-30.0,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
cab532b4544580bd,f1d64ae34e088832,3,Charles Jourdain,18,7,54.0,21.0,39,-20,117.0,-60.0,0,0,0.0,0.0,1,0,3.0,0.0,0,-2,0.0,-6.0,0,-5,0.0,-15.0
e36b8b88646f72f8,f57dd0bfa8c17813,1,De La Rosa,4,-22,12.0,-66.0,27,-11,81.0,-33.0,2,-21,6.0,-63.0,2,-26,6.0,-78.0,0,0,0.0,0.0,0,0,0.0,0.0
e36b8b88646f72f8,f57dd0bfa8c17813,2,De La Rosa,16,-11,48.0,-33.0,48,-5,144.0,-15.0,1,-10,3.0,-30.0,4,-8,12.0,-24.0,0,0,0.0,0.0,0,0,0.0,0.0
e36b8b88646f72f8,f57dd0bfa8c17813,3,De La Rosa,12,-4,36.0,-12.0,27,1,81.0,3.0,2,-3,6.0,-9.0,10,4,30.0,12.0,0,-18,0.0,-54.0,0,-22,0.0,-66.0
7606d2f8d8b0e889,a08ddd04eaffd81d,1,Mariya Agapova,19,12,105.55555555555554,66.66666666666666,35,12,194.44444444444443,66.66666666666667,10,6,55.55555555555555,33.33333333333333,17,8,94.44444444444443,44.444444444444436,0,0,0.0,0.0,0,0,0.0,0.0
05061dd590c9eb34,c03520b5c88ed6b4,1,Merab Dvalishvili,10,6,30.0,18.0,17,-2,51.0,-6.0,1,1,3.0,3.0,1,0,3.0,0.0,16,16,48.0,48.0,28,28,84.0,84.0
05061dd590c9eb34,c03520b5c88ed6b4,2,Merab Dvalishvili,5,3,15.0,9.0,16,7,48.0,21.0,0,-3,0.0,-9.0,0,-5,0.0,-15.0,8,8,24.0,24.0,9,9,27.0,27.0
05061dd590c9eb34,c03520b5c88ed6b4,3,Merab Dvalishvili,8,4,24.0,12.0,21,6,63.0,18.0,2,1,6.0,3.0,2,-6,6.0,-18.0,23,23,69.0,69.0,34,34,102.0,102.0
97125cd6a94b6394,86d9dbe1bfcbade7,1,Julia Avila,1,0,40.909090909090914,0.0,6,3,245.45454545454547,122.72727272727273,10,9,409.0909090909091,368.1818181818182,14,13,572.7272727272727,531.8181818181819,0,0,0.0,0.0,0,0,0.0,0.0
dfbb110855354039,79cb2a690b9ba5e8,1,Zarrukh Adashev,2,1,56.25,28.125,6,4,168.75,112.5,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-28.125,0,-1,0.0,-28.125
58e72b1a38880ba9,ae071698e1a3ccd4,1,Christian Aguilera,10,6,152.54237288135596,91.52542372881358,23,12,350.8474576271187,183.05084745762713,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
dc38c78358e053c3,80fa8218c99f9c58,1,Amanda Nunes,9,8,27.0,24.0,18,12,54.0,36.0,1,0,3.0,0.0,1,-1,3.0,-3.0,11,11,33.0,33.0,15,15,45.0,45.0
dc38c78358e053c3,80fa8218c99f9c58,2,Amanda Nunes,18,8,54.0,24.0,33,9,99.0,27.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,5,5,15.0,15.0,6,5,18.0,15.0
dc38c78358e053c3,80fa8218c99f9c58,3,Amanda Nunes,29,20,87.0,60.0,57,15,171.0,45.0,0,-1,0.0,-3.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0
dc38c78358e053c3,80fa8218c99f9c58,4,Amanda Nunes,29,18,87.0,54.0,53,19,159.0,57.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0,5,4,15.0,12.0,6,5,18.0,15.0
dc38c78358e053c3,80fa8218c99f9c58,5,Amanda Nunes,6,1,18.0,3.0,12,0,36.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11,10,33.0,30.0,13,12,39.0,36.0
0ddf834a47533d15,d8c7c61b176e3994,1,Cody Garbrandt,8,-1,24.0,-3.0,20,-3,60.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0ddf834a47533d15,d8c7c61b176e3994,2,Cody Garbrandt,11,3,33.11036789297658,9.030100334448157,23,-6,69.23076923076923,-18.060200668896314,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
c03b6b6ce5d03276,cb696ebfb6598724,1,Aljamain Sterling,2,1,20.454545454545457,10.227272727272728,3,1,30.681818181818183,10.227272727272727,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
8bede5047e97d602,84b3e7d38f2d2ec5,1,Neil Magny,12,2,36.0,6.0,22,3,66.0,9.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
8bede5047e97d602,84b3e7d38f2d2ec5,2,Neil Magny,11,2,33.0,6.0,18,-7,54.0,-21.0,3,1,9.0,3.0,3,1,9.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
8bede5047e97d602,84b3e7d38f2d2ec5,3,Neil Magny,25,10,75.0,30.0,53,20,159.0,60.0,13,13,39.0,39.0,14,13,42.0,39.0,0,0,0.0,0.0,0,0,0.0,0.0
58584ccd0f63e3f3,fc9a9559a05f2704,1,Eddie Wineland,4,-9,31.57894736842106,-71.05263157894738,7,-13,55.26315789473685,-102.63157894736844,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
f2cd665eab69876a,971246648e162f0d,1,Chase Hooper,15,-17,45.0,-51.0,69,15,207.0,45.0,1,0,3.0,0.0,1,-1,3.0,-3.0,0,0,0.0,0.0,1,1,3.0,3.0
f2cd665eab69876a,971246648e162f0d,2,Chase Hooper,10,-10,30.0,-30.0,44,8,132.0,24.0,2,-1,6.0,-3.0,2,-1,6.0,-3.0,3,0,9.0,0.0,3,-3,9.0,-9.0
f2cd665eab69876a,971246648e162f0d,3,Chase Hooper,21,-11,63.0,-33.0,66,16,198.0,48.0,1,0,3.0,0.0,1,0,3.0,0.0,0,-11,0.0,-33.0,0,-12,0.0,-36.0
6fe8bce03a46350b,6ac9bc2953c47345,1,Gerald Meerschaert,3,-2,36.486486486486484,-24.324324324324323,10,5,121.62162162162161,60.81081081081081,0,0,0.0,0.0,0,0,0.0,0.0,0,-15,0.0,-182.43243243243242,0,-20,0.0,-243.24324324324323
c6ca435e24c5f4e4,bf7ad5628363eec9,1,Cody Stamann,19,2,57.0,6.0,49,-6,147.0,-18.0,2,2,6.0,6.0,2,2,6.0,6.0,3,3,9.0,9.0,4,4,12.0,12.0
c6ca435e24c5f4e4,bf7ad5628363eec9,2,Cody Stamann,32,15,96.0,45.0,65,15,195.0,45.0,2,1,6.0,3.0,3,2,9.0,6.0,1,0,3.0,0.0,1,0,3.0,0.0
c6ca435e24c5f4e4,bf7ad5628363eec9,3,Cody Stamann,26,7,78.0,21.0,49,-16,147.0,-48.0,3,1,9.0,3.0,5,0,15.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
1c7ea3928c7d0ad8,c549573c0df4d676,1,Maki Pitolo,2,1,6.0,3.0,8,6,24.0,18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0,2,-6,6.0,-18.0
1c7ea3928c7d0ad8,c549573c0df4d676,2,Maki Pitolo,14,8,180.0,102.85714285714286,31,16,398.57142857142856,205.7142857142857,5,5,64.28571428571428,64.28571428571428,5,5,64.28571428571428,64.28571428571428,8,8,102.85714285714286,102.85714285714286,13,13,167.14285714285714,167.14285714285714
de4c4997f1429dd1,b102c26727306ab6,1,Jussier Formiga,17,-7,62.19512195121951,-25.609756097560982,40,-15,146.34146341463415,-54.8780487804878,1,-4,3.658536585365854,-14.634146341463415,1,-5,3.658536585365854,-18.29268292682927,0,0,0.0,0.0,0,0,0.0,0.0
5fdf6611815efdfb,cc7040fe76f0ef91,1,Devin Clark,6,3,18.0,9.0,17,2,51.0,6.0,17,6,51.0,18.0,20,-2,60.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
5fdf6611815efdfb,cc7040fe76f0ef91,2,Devin Clark,8,1,24.0,3.0,27,5,81.0,15.0,22,13,66.0,39.0,22,11,66.0,33.0,0,0,0.0,0.0,0,0,0.0,0.0
5fdf6611815efdfb,cc7040fe76f0ef91,3,Devin Clark,7,4,21.0,12.0,18,10,54.0,30.0,18,12,54.0,36.0,19,12,57.0,36.0,1,1,3.0,3.0,1,1,3.0,3.0
20ba608a6e717f05,e5c9de15bb58b1c6,1,Evan Dunham,2,-2,22.500000000000004,-22.500000000000004,4,-4,45.00000000000001,-45.00000000000001,1,1,11.250000000000002,11.250000000000002,2,1,22.500000000000004,11.250000000000002,0,-1,0.0,-11.250000000000002,0,-1,0.0,-11.250000000000002
e9eab0fa03eecd9b,effd9de9937996f8,1,Tyron Woodley,2,-6,6.0,-18.0,8,-7,24.0,-21.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0,0,-15,0.0,-45.0,0,-16,0.0,-48.0
e9eab0fa03eecd9b,effd9de9937996f8,2,Tyron Woodley,8,3,24.0,9.0,13,1,39.0,3.0,4,0,12.0,0.0,4,-2,12.0,-6.0,0,-2,0.0,-6.0,0,-2,0.0,-6.0
e9eab0fa03eecd9b,effd9de9937996f8,3,Tyron Woodley,4,-15,12.0,-45.0,17,-25,51.0,-75.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
